,영업이익율,EBITDA마진율
3996,0.041,0.080
3997,0.069,0.077
3998,0.031,0.049
3999,0.034,0.062
4000,-0.023,0.000
4001,-0.047,-0.053
4002,-0.072,-0.062
4003,-0.029,-0.003
4004,-0.118,-0.124
4005,-0.006,0.030
4006,0.043,0.004
4007,0.003,-0.001
4008,0.040,0.030
4009,0.038,0.028
4010,0.031,0.019
4011,0.039,-0.009
4012,0.027,0.028
4013,0.015,0.019
4014,0.022,0.011
4015,0.009,0.003
4016,0.063,0.056
4017,0.057,0.057
4018,0.035,0.027
4019,0.046,0.040
4020,0.045,0.037
4021,0.002,-0.002
4022,0.004,0.005
4023,0.009,0.002
4024,-0.021,-0.020
4025,0.062,0.049
4026,-0.006,-0.022
4027,0.016,0.001
4028,-0.089,-0.091
4029,-0.027,-0.061
4030,-0.009,-0.031
4031,0.070,0.050
4032,0.049,0.032
4033,0.001,-0.014
4034,0.022,0.024
4035,0.001,-0.005
4036,-0.373,-0.333
4037,-0.348,-0.346
4038,-0.376,-0.408
4039,0.339,0.338
4040,0.061,0.657
4041,-0.133,-0.789
4042,0.213,0.052
4043,0.425,-0.110
4044,0.015,-0.674
4045,0.169,1.158
4046,0.297,-0.019
4047,-1.413,-18.950
4048,-0.209,-2.127
4049,-0.526,-0.410
4050,-0.281,-3.003
4051,0.142,0.188
4052,-0.605,-0.655
4053,-0.379,-0.359
4054,-0.482,-0.604
4055,-0.539,-0.506
4056,-0.320,-0.496
4057,-0.193,-0.116
4058,-0.216,-0.187
4059,-0.340,-0.416
4060,-0.178,-0.173
4061,-0.657,-0.560
4062,0.151,0.203
4063,-0.095,-0.340
4064,0.058,0.088
4065,-0.020,-0.030
4066,-0.009,0.073
4067,0.200,0.187
4068,0.122,0.099
4069,0.088,0.076
4070,0.011,0.062
4071,-0.109,-0.112
4072,0.263,0.296
4073,0.224,0.258
4074,0.266,0.298
4075,0.252,0.288
4076,0.269,0.308
4077,0.227,0.270
4078,0.268,0.308
4079,0.251,0.294
4080,0.233,0.279
4081,0.219,0.262
4082,0.101,0.019
4083,0.166,0.190
4084,0.242,0.214
4085,0.221,0.199
4086,0.205,0.188
4087,0.114,0.151
4088,0.062,0.704
4089,0.039,0.019
4090,0.012,0.014
4091,0.057,0.220
4092,0.014,0.017
4093,0.049,0.053
4094,0.080,0.074
4095,0.055,0.068
4096,0.016,0.023
4097,0.063,0.065
4098,0.077,0.077
4099,0.068,0.076
4100,0.024,0.031
4101,0.068,0.071
4102,0.049,0.048
4103,0.008,0.020
4104,0.011,0.071
4105,0.028,0.044
4106,0.081,0.080
4107,0.045,0.053
4108,0.032,0.043
4109,-0.114,-0.117
4110,-0.351,-0.681
4111,-0.591,-0.705
4112,-0.562,-0.643
4113,-0.388,-0.420
4114,-0.327,-0.314
4115,-0.168,-0.131
4116,-0.309,-0.697
4117,-0.203,-0.078
4118,-0.585,-0.566
4119,0.069,0.068
4120,0.054,0.055
4121,0.018,0.010
4122,0.042,-0.008
4123,0.010,-0.001
4124,0.008,-0.118
4125,0.044,0.038
4126,0.044,-0.011
4127,0.074,0.069
4128,0.078,0.039
4129,0.051,0.044
4130,0.046,0.010
4131,-0.002,0.000
4132,0.021,-0.035
4133,-0.019,-0.053
4134,0.004,-0.019
4135,0.023,0.042
4136,-0.009,-0.014
4137,-0.108,-0.089
4138,-0.024,-0.020
4139,-0.325,-0.324
4140,-0.391,-0.405
4141,0.002,0.011
4142,-0.024,-0.012
4143,0.009,0.099
4144,-0.041,-0.064
4145,-0.061,-0.004
4146,-0.021,-0.049
4147,-0.008,-0.087
4148,-0.012,-0.011
4149,0.066,0.091
4150,-0.034,-0.048
4151,0.014,0.020
4152,0.056,0.041
4153,0.040,0.013
4154,0.111,0.108
4155,0.117,-0.078
4156,0.152,0.109
4157,0.133,0.055
4158,0.101,0.215
4159,0.104,0.190
4160,0.129,0.324
4161,-0.020,-0.046
4162,0.006,-0.014
4163,0.046,-0.002
4164,0.038,0.017
4165,-0.008,-0.073
4166,-0.069,-0.066
4167,0.025,0.025
4168,-0.050,-0.104
4169,-0.060,-0.073
4170,-0.072,-0.090
4171,-0.122,-0.142
4172,-0.079,-0.222
4173,-0.139,-0.114
4174,0.225,0.220
4175,0.037,0.032
4176,0.066,0.067
4177,-0.035,0.007
4178,-0.039,-0.070
4179,0.046,0.028
4180,-0.007,-0.148
4181,0.013,0.034
4182,-0.001,0.011
4183,-0.073,-0.036
4184,-0.050,-0.054
4185,0.006,0.005
4186,-0.002,-0.011
4187,0.002,0.003
4188,0.011,-0.009
4189,0.037,0.036
4190,0.063,0.068
4191,0.038,0.016
4192,0.012,0.016
4193,0.014,0.009
4194,-0.004,-0.008
4195,0.017,0.020
4196,0.024,0.028
4197,0.006,-0.002
4198,-0.033,-0.020
4199,-0.008,-0.011
4200,-0.029,-0.008
4201,-0.032,-0.051
4202,-0.014,-0.032
4203,-0.006,-0.022
4204,0.047,0.067
4205,0.106,0.106
4206,0.093,0.106
4207,0.020,0.011
4208,0.008,0.000
4209,0.026,0.012
4210,0.027,-0.026
4211,0.025,-0.005
4212,0.004,-0.019
4213,0.007,-0.009
4214,0.035,0.000
4215,0.011,0.014
4216,0.082,0.014
4217,0.140,0.065
4218,0.103,0.087
4219,0.075,0.028
4220,0.161,0.125
4221,0.159,0.130
4222,0.183,0.162
4223,0.169,0.113
4224,0.162,0.158
4225,0.223,0.210
4226,0.215,0.180
4227,0.199,0.188
4228,0.180,0.189
4229,0.216,0.242
4230,0.198,0.244
4231,0.208,0.209
4232,0.228,0.323
4233,0.284,0.251
4234,0.230,0.269
4235,0.246,0.235
4236,0.251,0.313
4237,0.178,0.174
4238,0.169,0.165
4239,0.071,0.072
4240,0.170,0.072
4241,0.151,0.128
4242,0.146,0.086
4243,0.068,1.380
4244,0.152,0.066
4245,0.205,0.171
4246,0.149,0.504
4247,0.125,0.219
4248,0.145,0.972
4249,0.069,0.014
4250,0.095,0.223
4251,0.128,0.251
4252,0.039,0.049
4253,0.170,0.204
4254,0.135,0.206
4255,0.173,0.159
4256,0.248,0.513
4257,0.213,0.446
4258,0.209,0.136
4259,0.177,0.401
4260,0.207,0.560
4261,-0.035,-0.050
4262,-0.190,-0.145
4263,-0.498,-0.672
4264,-0.138,-0.141
4265,-0.083,-0.153
4266,-0.018,-0.036
4267,0.129,0.119
4268,-0.139,-0.209
4269,-0.908,-0.942
4270,-0.115,-0.101
4271,-0.013,-0.040
4272,-0.244,-0.304
4273,0.086,0.102
4274,0.041,0.069
4275,0.099,0.115
4276,0.080,0.080
4277,-0.148,-0.089
4278,-0.065,-0.079
4279,0.032,0.031
4280,-0.025,-0.027
4281,-0.440,-0.443
4282,0.208,0.202
4283,0.045,0.054
4284,-0.081,0.097
4285,-0.700,-0.742
4286,-0.304,-0.307
4287,-0.017,-0.017
4288,-0.014,0.081
4289,0.191,0.193
4290,0.060,0.115
4291,-44.674,-43.673
4292,-20.913,-20.571
4293,-35.609,-34.759
4294,-0.081,-0.105
4295,-0.208,-0.353
4296,-0.063,-0.202
4297,-0.091,-0.132
4298,-0.007,-0.101
4299,0.056,0.088
4300,-0.062,-0.146
4301,-0.019,-0.100
4302,-0.056,-0.081
4303,0.136,0.095
4304,-0.049,-0.264
4305,0.030,-0.078
4306,0.001,0.000
4307,0.017,-0.015
4308,0.020,0.014
4309,0.029,0.018
4310,-0.095,-0.001
4311,-0.103,-0.091
4312,-0.167,-0.357
4313,0.067,0.073
4314,0.017,0.043
4315,0.035,0.033
4316,-0.061,-0.066
4317,0.039,0.036
4318,0.003,-0.015
4319,0.019,0.016
4320,-0.078,-0.070
4321,0.039,0.039
4322,-0.007,-0.031
4323,0.023,0.026
4324,-0.027,-0.019
4325,0.080,0.071
4326,0.023,-0.002
4327,0.055,0.043
4328,-0.023,-0.035
4329,0.079,0.095
4330,0.017,0.051
4331,-0.049,-0.076
4332,-0.026,-0.050
4333,0.069,0.057
4334,0.043,0.009
4335,0.047,0.034
4336,0.064,0.112
4337,0.005,0.014
4338,0.089,0.066
4339,0.052,0.042
4340,-0.067,-0.071
4341,-0.015,-0.033
4342,0.001,-0.015
4343,0.032,0.035
4344,-0.025,-0.020
4345,0.002,-0.001
4346,-0.012,-0.008
4347,-0.032,-0.043
4348,0.029,0.018
4349,0.001,-0.008
4350,0.103,0.107
4351,0.026,0.034
4352,0.045,0.048
4353,0.048,0.051
4354,0.040,0.044
4355,0.188,0.200
4356,0.198,0.209
4357,0.085,0.100
4358,0.123,0.130
4359,0.116,0.125
4360,0.132,0.127
4361,0.034,0.052
4362,0.148,0.151
4363,0.109,0.115
4364,0.107,0.121
4365,-1.224,-1.519
4366,-2.536,-2.403
4367,-2.006,-2.342
4368,-1.428,-2.053
4369,-0.543,-1.360
4370,-0.439,-0.957
4371,0.204,-2.157
4372,-0.321,-0.368
4373,0.056,-3.244
4374,-2.035,-3.433
4375,-1.524,-2.723
4376,-1.039,-1.774
4377,-0.139,0.167
4378,-0.465,-0.500
4379,-0.820,-1.139
4380,-0.619,-0.760
4381,-0.763,-1.369
4382,-0.063,-0.077
4383,-0.022,-0.036
4384,0.033,0.019
4385,-0.022,0.009
4386,-0.043,-0.059
4387,0.026,0.031
4388,0.003,-0.015
4389,0.000,-0.061
4390,-0.050,-0.071
4391,-0.020,0.003
4392,0.048,0.027
4393,0.002,-0.043
4394,0.032,0.028
4395,-0.050,-0.055
4396,-0.090,-0.101
4397,-0.061,-0.072
4398,-0.234,-0.331
4399,-0.170,-0.198
4400,-0.088,-0.104
4401,-0.143,-0.163
4402,-0.052,-0.065
4403,-0.070,-0.080
4404,-0.028,-0.042
4405,0.001,-0.032
4406,0.026,-0.001
4407,0.089,-0.074
4408,0.068,0.061
4409,0.057,0.010
4410,0.048,0.040
4411,0.092,0.108
4412,0.092,0.091
4413,0.049,0.031
4414,0.061,0.066
4415,0.085,0.062
4416,0.051,0.042
4417,0.051,-0.008
4418,0.070,0.139
4419,-0.220,-0.244
4420,-0.044,-0.063
4421,-0.060,-0.124
4422,0.023,0.043
4423,0.072,0.027
4424,-0.051,0.256
4425,0.064,0.065
4426,0.104,0.092
4427,0.082,0.048
4428,0.085,0.059
4429,0.193,0.159
4430,0.184,0.196
4431,0.175,0.182
4432,0.159,0.140
4433,0.116,0.126
4434,0.151,0.214
4435,0.176,0.182
4436,0.133,0.166
4437,0.138,0.205
4438,0.145,0.210
4439,0.120,0.243
4440,0.115,0.171
4441,0.093,0.192
4442,0.111,0.113
4443,0.057,0.040
4444,0.080,0.067
4445,0.071,0.117
4446,0.106,0.108
4447,0.130,0.170
4448,0.094,0.106
4449,0.073,0.094
4450,0.049,0.064
4451,0.083,0.095
4452,0.035,0.042
4453,0.042,0.039
4454,0.081,0.086
4455,0.065,0.069
4456,0.020,0.029
4457,0.058,0.059
4458,0.099,0.106
4459,0.070,0.075
4460,0.009,0.018
4461,0.031,0.037
4462,0.056,0.062
4463,0.054,0.054
4464,0.054,0.080
4465,0.042,0.034
4466,0.132,0.127
4467,0.081,0.078
4468,0.042,0.025
4469,0.040,0.025
4470,0.052,0.072
4471,0.047,0.042
4472,0.039,-0.001
4473,0.031,0.017
4474,0.029,0.064
4475,0.031,-0.023
4476,0.008,0.033
4477,0.018,-0.075
4478,0.047,0.120
4479,0.007,0.008
4480,0.026,-0.030
4481,0.021,0.032
4482,0.029,0.162
4483,0.007,0.033
4484,0.046,0.035
4485,-0.015,0.002
4486,0.047,0.138
4487,0.064,0.019
4488,0.058,0.013
4489,0.178,0.168
4490,0.062,0.044
4491,-0.003,-0.004
4492,0.043,0.024
4493,0.182,0.155
4494,0.107,0.100
4495,0.054,0.049
4496,0.101,0.082
4497,0.211,0.188
4498,0.134,-0.319
4499,0.031,0.020
4500,0.113,0.058
4501,0.206,0.199
4502,0.126,0.072
4503,0.235,0.228
4504,0.221,0.201
4505,0.087,0.088
4506,0.151,0.151
4507,0.122,0.127
4508,-3.107,-2.853
4509,-4.657,-4.727
4510,-3.397,-3.313
4511,-2.959,-3.068
4512,0.267,0.240
4513,0.465,0.495
4514,0.515,0.462
4515,0.030,0.037
4516,0.118,0.114
4517,0.084,0.059
4518,0.022,0.015
4519,0.127,0.121
4520,0.165,0.156
4521,0.089,0.084
4522,0.151,0.145
4523,0.188,0.184
4524,0.245,0.240
4525,-0.721,-0.946
4526,-2.479,-3.138
4527,-1.038,-1.526
4528,-1.078,-1.667
4529,-1.593,-1.194
4530,-0.630,-1.150
4531,-0.289,-0.610
4532,-0.080,-1.051
4533,-0.514,-0.727
4534,-0.927,2.854
4535,-1.709,-3.991
4536,-1.345,-2.100
4537,-0.157,-0.614
4538,-0.255,-0.300
4539,0.058,0.068
4540,-0.194,-0.407
4541,-0.210,-0.244
4542,-0.352,-0.488
4543,0.116,0.072
4544,-0.090,-0.144
4545,0.008,-0.045
4546,0.062,0.127
4547,0.033,0.019
4548,0.060,0.059
4549,0.069,0.047
4550,0.065,0.017
4551,0.099,0.077
4552,-0.073,-0.116
4553,0.071,0.052
4554,0.014,-0.077
4555,-0.079,-0.117
4556,-0.016,0.158
4557,-0.091,-0.149
4558,-0.056,-0.235
4559,-0.066,-0.117
4560,-0.157,-0.444
4561,-0.145,-0.092
4562,-0.053,-0.033
4563,0.049,0.090
4564,-0.056,-0.319
4565,0.049,0.104
4566,0.202,0.033
4567,0.137,0.140
4568,0.148,0.154
4569,0.139,0.122
4570,0.125,0.134
4571,0.140,0.145
4572,0.117,0.089
4573,0.063,0.068
4574,0.072,0.103
4575,0.102,0.096
4576,0.086,0.095
4577,0.112,0.114
4578,0.135,0.159
4579,0.177,0.172
4580,0.158,0.152
4581,0.133,0.118
4582,0.059,0.074
4583,0.059,0.052
4584,0.117,0.138
4585,0.024,0.012
4586,0.119,0.113
4587,0.132,0.122
4588,0.105,0.101
4589,0.110,0.103
4590,0.144,0.138
4591,0.163,0.181
4592,0.042,0.068
4593,0.041,0.040
4594,0.217,0.217
4595,0.188,0.182
4596,0.140,0.104
4597,0.095,0.113
4598,0.088,0.136
4599,0.101,0.122
4600,0.080,0.095
4601,0.091,0.094
4602,0.062,0.067
4603,0.076,0.079
4604,0.072,0.075
4605,0.066,0.163
4606,0.058,0.061
4607,0.052,0.055
4608,0.048,0.067
4609,0.056,0.067
4610,0.060,0.069
4611,0.080,0.089
4612,0.063,0.068
4613,0.081,0.092
4614,0.075,0.085
4615,0.083,0.094
4616,0.073,0.084
4617,0.084,0.098
4618,0.034,0.047
4619,0.025,0.038
4620,-0.159,-0.144
4621,-0.162,-0.185
4622,-0.117,-0.104
4623,-0.031,-0.194
4624,-0.176,-0.166
4625,-0.137,-0.367
4626,-0.150,-0.166
4627,-0.334,-1.560
4628,-0.301,-0.487
4629,0.147,0.164
4630,0.121,0.097
4631,-0.086,-0.062
4632,0,0
4633,0,0
4634,0,0
4635,0,0
4636,0,0
4637,0,0
4638,0,0
4639,0.004,0.053
4640,0.099,0.103
4641,0.092,-0.065
4642,0.076,0.106
4643,0.006,0.016
4644,0.133,0.136
4645,0.109,0.098
4646,0.091,0.062
4647,0.017,0.016
4648,-0.121,-0.235
4649,-0.086,2.724
4650,0.000,0.231
4651,0.020,0.022
4652,0.049,0.043
4653,0.047,0.040
4654,0.052,0.047
4655,0.062,0.057
4656,0.062,0.068
4657,0.049,0.052
4658,0.058,0.057
4659,0.043,0.051
4660,0.047,0.049
4661,0.045,0.038
4662,0.039,0.037
4663,0.058,0.057
4664,0.045,0.047
4665,0.039,0.046
4666,0.042,0.043
4667,0.049,0.061
4668,0.049,0.049
4669,0.012,0.010
4670,0.037,0.035
4671,0.027,0.028
4672,0.039,0.039
4673,0.035,0.039
4674,-56.477,-133.401
4675,-23.384,-12.103
4676,0.004,0.017
4677,0.002,0.027
4678,0.003,-0.007
4679,-0.034,-0.102
4680,-0.027,0.058
4681,-0.022,-0.022
4682,-0.225,-0.296
4683,-0.108,0.419
4684,-0.003,0.018
4685,-0.060,0.045
4686,-0.019,-0.053
4687,0.048,0.016
4688,0.045,0.049
4689,0.008,-0.147
4690,0.004,0.007
4691,-0.128,-0.125
4692,0.023,0.001
4693,0.010,0.017
4694,-0.047,-0.065
4695,0.031,0.045
4696,-0.018,-0.012
4697,0.015,0.003
4698,-0.052,-0.021
4699,-0.047,0.004
4700,-0.030,-0.017
4701,0.025,0.057
4702,-0.128,-0.118
4703,0.013,0.006
4704,-0.092,-0.110
4705,0.014,0.046
4706,0.013,0.024
4707,0.011,0.008
4708,-0.105,-0.080
4709,-0.011,0.001
4710,-0.032,-0.020
4711,-2.032,-2.039
4712,-1.436,-1.319
4713,-1.559,-1.546
4714,0.044,-0.083
4715,0.026,0.030
4716,0.092,0.114
4717,0.010,0.016
4718,0.041,0.059
4719,0.136,0.132
4720,0.018,0.021
4721,0.249,0.254
4722,0.097,0.116
4723,0.194,0.197
4724,0.072,0.086
4725,0.154,0.155
4726,0.069,0.054
4727,0.137,0.143
4728,0.278,0.280
4729,0.116,0.136
4730,0.138,0.146
4731,0.157,0.160
4732,0.182,0.186
4733,0.016,0.018
4734,0.053,0.060
4735,0.142,0.146
4736,0.103,0.107
4737,0.183,0.183
4738,0.057,0.046
4739,0.173,0.174
4740,0.277,0.279
4741,0.042,0.042
4742,0.117,0.125
4743,0.067,0.081
4744,0.330,0.340
4745,0.152,0.170
4746,0.981,1.007
4747,-0.382,-0.327
4748,0.215,0.244
4749,0.214,0.242
4750,0.204,0.235
4751,0.220,0.188
4752,0.249,0.278
4753,0.218,0.243
4754,-0.365,-0.236
4755,-0.331,-0.300
4756,-0.436,-0.414
4757,-0.273,-0.255
4758,0.030,0.043
4759,0.057,0.048
4760,0.058,0.050
4761,0.054,0.048
4762,0.055,0.036
4763,0.049,0.043
4764,0.059,0.070
4765,0.059,0.058
4766,0.040,0.038
4767,0.034,0.034
4768,0.051,0.044
4769,0.013,0.008
4770,0.032,0.011
4771,0.015,0.007
4772,0.006,-0.005
4773,-0.030,-0.037
4774,-0.005,-0.024
4775,0.020,0.014
4776,0.035,0.028
4777,-0.006,-0.005
4778,0.019,0.010
4779,0.036,0.043
4780,0.067,0.070
4781,0.046,0.045
4782,-0.103,-0.088
4783,0.047,-0.187
4784,0.111,0.025
4785,-0.103,-0.371
4786,-0.205,-0.182
4787,-0.038,-0.075
4788,0.153,0.146
4789,0.009,-0.065
4790,0.124,0.117
4791,-0.021,-0.043
4792,0.126,0.083
4793,0.048,0.037
4794,-0.103,-0.133
4795,-0.068,-0.103
4796,0.016,0.024
4797,0.020,-0.037
4798,-0.056,-0.063
4799,0.153,0.179
4800,0.186,0.196
4801,-0.071,-0.060
4802,0.066,0.070
4803,-0.001,-0.001
4804,0.012,0.013
4805,-0.056,-0.050
4806,0.036,0.046
4807,0.031,0.029
4808,0.004,0.010
4809,-0.074,-0.030
4810,0.029,0.150
4811,0.014,0.015
4812,0.004,0.048
4813,-0.079,-0.045
4814,0.042,0.043
4815,0.040,0.040
4816,0.018,0.023
4817,-0.031,-0.010
4818,0.002,0.011
4819,-0.115,-0.097
4820,0.044,0.047
4821,0.006,0.013
4822,0.013,0.013
4823,0.031,-0.001
4824,-0.008,-0.007
4825,0.011,0.004
4826,-0.034,-0.033
4827,-0.004,-0.004
4828,-0.052,-0.052
4829,-0.029,-0.028
4830,0.044,0.046
4831,0.117,0.116
4832,0.102,0.104
4833,0.082,0.082
4834,0.051,0.051
4835,0.081,0.078
4836,0.071,0.073
4837,0.071,0.072
4838,0.071,0.073
4839,0.061,0.051
4840,0.024,0.028
4841,0.146,0.128
4842,0.126,0.110
4843,0.131,0.871
4844,0.191,0.382
4845,0.146,0.151
4846,0.169,0.371
4847,0.054,0.268
4848,0.168,0.140
4849,0.188,0.167
4850,0.168,0.192
4851,0.067,0.228
4852,0.217,0.185
4853,0.170,0.138
4854,0.163,0.160
4855,0.127,0.289
4856,-0.116,-0.125
4857,0.130,0.127
4858,0.095,0.082
4859,0.048,0.055
4860,0.058,0.011
4861,0.051,0.067
4862,0.027,0.037
4863,0.104,0.081
4864,0.102,0.100
4865,0.064,-0.037
4866,0.069,0.079
4867,0.067,-0.031
4868,0.003,-0.044
4869,0.089,0.068
4870,0.060,0.012
4871,0.043,0.212
4872,0.048,0.048
4873,0.046,0.064
4874,0.038,0.027
4875,-0.158,-0.369
4876,0.087,0.048
4877,0.011,-0.018
4878,-0.164,-0.229
4879,-0.510,-0.567
4880,0.034,0.008
4881,-0.098,-0.142
4882,-0.414,-0.449
4883,-1.137,-1.192
4884,-0.849,-0.998
4885,-0.390,-0.391
4886,-0.751,-0.776
4887,-0.903,-0.905
4888,-0.753,-0.848
4889,-1.008,-1.160
4890,-0.493,-0.606
4891,-0.291,-0.401
4892,-0.515,-0.776
4893,-0.474,-0.886
4894,-0.106,-0.113
4895,-0.212,-0.387
4896,0.190,0.188
4897,0.028,0.007
4898,0.093,0.097
4899,0.062,0.061
4900,0.176,0.145
4901,-0.124,-0.149
4902,0.116,0.125
4903,0.056,0.056
4904,0.139,0.161
4905,0.121,0.108
4906,0.087,0.073
4907,0.087,0.087
4908,0.064,0.060
4909,0.082,0.067
4910,0.083,0.087
4911,0.068,0.059
4912,0.067,0.030
4913,0.063,0.049
4914,0.043,0.002
4915,0.039,0.053
4916,0.060,0.069
4917,0.053,0.039
4918,0.085,0.134
4919,0.102,0.101
4920,0.072,0.058
4921,0.037,0.058
4922,0.018,0.151
4923,-0.024,-0.089
4924,0.006,0.110
4925,0.019,-0.061
4926,0.066,0.077
4927,-0.056,-0.014
4928,-0.044,-0.010
4929,-0.037,-0.042
4930,-0.087,-0.037
4931,0.008,0.040
4932,-0.091,0.219
4933,0.067,0.121
4934,0.006,0.065
4935,0.022,0.130
4936,-0.200,1.124
4937,0.048,0.015
4938,-0.008,0.193
4939,-0.053,0.042
4940,-0.084,-0.104
4941,-0.144,-0.408
4942,-0.012,-0.105
4943,-0.045,-0.032
4944,-0.067,-0.052
4945,-0.118,-0.077
4946,-0.082,-0.055
4947,-0.045,-0.069
4948,-0.088,-0.088
4949,-0.223,-0.197
4950,-0.196,-0.262
4951,-0.320,-0.422
4952,-0.259,-0.241
4953,-0.153,-0.233
4954,-0.271,-0.472
4955,0.054,0.046
4956,0.015,-0.207
4957,-0.042,-0.074
4958,-0.149,-0.351
4959,-0.119,-0.200
4960,-0.115,-0.230
4961,-0.153,0.046
4962,-0.435,-1.142
4963,-0.386,-0.333
4964,0,
4965,0,0
4966,0,0
4967,0.050,0.058
4968,0.068,0.079
4969,0.058,0.050
4970,0.047,0.059
4971,0.032,0.021
4972,0.049,0.083
4973,0.040,0.067
4974,0.030,0.041
4975,-0.009,0.004
4976,0.000,0.021
4977,-0.014,-0.038
4978,0.036,0.076
4979,0.023,0.013
4980,-0.039,-0.026
4981,-0.022,-0.042
4982,0.043,0.033
4983,0.011,-0.037
4984,0.016,0.017
4985,0.048,0.041
4986,0.024,0.037
4987,0.037,0.090
4988,-0.015,-0.031
4989,-0.362,-0.338
4990,-0.064,-0.061
4991,0.042,0.055
4992,0.086,0.008
4993,0.089,0.048
4994,0.061,-0.024
4995,-0.067,-0.305
4996,0.015,0.213
4997,0.199,0.187
4998,0.126,0.085
4999,-0.019,-0.146
5000,-0.061,-0.024
5001,-0.030,0.029
5002,-0.087,3.246
5003,0.044,4.305
5004,-0.137,-3.421
5005,0.037,0.028
5006,-0.009,0.511
5007,-0.039,0.276
5008,-0.051,-0.055
5009,-0.039,-0.042
5010,-0.033,0.028
5011,0.004,0.000
5012,0.028,0.025
5013,0.023,0.011
5014,0.037,0.032
5015,0.120,0.118
5016,0.102,0.303
5017,0.071,0.070
5018,0.091,0.087
5019,0.082,0.078
5020,0.065,0.055
5021,0.032,0.026
5022,0.056,0.051
5023,0.132,0.132
5024,0.027,0.103
5025,0.070,0.096
5026,0.023,0.048
5027,0.039,0.071
5028,0.030,0.087
5029,0.075,0.122
5030,0.035,0.088
5031,0.072,0.131
5032,0.037,0.060
5033,0.042,0.083
5034,0.029,0.136
5035,0.018,0.063
5036,-0.001,0.044
5037,0.005,0.061
5038,0.028,0.141
5039,0.043,0.083
5040,0.030,0.071
5041,0.029,0.078
5042,0.084,0.138
5043,0.101,0.150
5044,0.068,0.090
5045,0.039,0.036
5046,0.011,0.016
5047,0.039,-0.114
5048,0.007,0.003
5049,0.029,0.031
5050,-0.017,-0.033
5051,0.074,0.087
5052,0.027,0.125
5053,0.021,0.066
5054,-0.013,-0.033
5055,0.009,0.084
5056,-0.016,-0.029
5057,-0.016,0.219
5058,-0.024,0.030
5059,-0.020,0.046
5060,-0.109,0.020
5061,0.165,0.176
5062,0.173,0.179
5063,0.159,0.164
5064,0.166,0.167
5065,0.135,0.140
5066,0.142,0.147
5067,0.152,0.156
5068,-0.020,0.373
5069,-0.021,0.063
5070,-0.095,-0.080
5071,-0.076,0.074
5072,-0.160,-0.148
5073,-0.133,-0.412
5074,-0.074,0.007
5075,-0.059,-0.096
5076,-0.003,0.010
5077,-0.009,-0.028
5078,-0.027,0.167
5079,0.044,0.034
5080,-0.014,-0.046
5081,-0.002,-0.064
5082,0.059,-0.011
5083,0.052,-0.034
5084,0.147,0.147
5085,0.083,0.056
5086,0.124,0.087
5087,0.142,0.148
5088,-2.272,-3.315
5089,-0.567,-0.568
5090,0.004,0.004
5091,0.033,0.034
5092,0.022,0.021
5093,0.022,0.019
5094,0.019,0.017
5095,0.028,0.027
5096,0.029,0.029
5097,0.026,0.022
5098,0.034,0.031
5099,0.024,0.019
5100,0.017,0.012
5101,0.022,0.009
5102,0.011,0.005
5103,0.023,0.013
5104,0.019,0.019
5105,0.018,0.003
5106,-0.011,-0.016
5107,0.009,0.001
5108,0.015,0.007
5109,0.008,-0.022
5110,0.018,0.016
5111,0.026,0.023
5112,0.020,0.015
5113,0.090,0.086
5114,0.222,0.197
5115,0.275,0.345
5116,0.179,0.195
5117,0.243,0.269
5118,0.110,0.113
5119,0.253,0.268
5120,0.270,0.258
5121,0.221,0.276
5122,0.005,-0.015
5123,0.214,0.151
5124,0.091,0.087
5125,0.127,0.156
5126,0.121,0.137
5127,0.132,0.147
5128,0.080,0.099
5129,0.149,0.162
5130,0.048,0.073
5131,0.169,0.147
5132,0.121,0.116
5133,0.171,0.174
5134,0.146,0.149
5135,0.178,0.215
5136,0.200,0.217
5137,0.074,0.046
5138,-0.085,-0.122
5139,-0.066,-0.114
5140,-0.299,-0.634
5141,-0.206,-0.308
5142,-0.332,-0.691
5143,-0.445,-0.899
5144,-0.887,-1.501
5145,-1.561,-2.204
5146,-1.447,-1.726
5147,-1.931,-3.656
5148,0.046,-1.170
5149,-0.026,-2.482
5150,-0.519,-5.805
5151,-0.875,-3.632
5152,-1.651,-0.700
5153,0.085,0.098
5154,0.073,0.076
5155,0.053,0.142
5156,0.101,0.106
5157,0.104,0.126
5158,0.063,0.018
5159,0.090,0.096
5160,0.077,0.031
5161,0.024,0.016
5162,0.069,0.060
5163,0.045,0.050
5164,0.048,0.056
5165,0.071,0.080
5166,0.049,0.073
5167,0.056,0.052
5168,0.103,0.133
5169,0.084,0.053
5170,0.016,-0.005
5171,0.063,0.042
5172,0.042,0.060
5173,0.014,0.011
5174,0.006,0.038
5175,0.047,-0.045
5176,0.071,0.076
5177,0.062,-0.029
5178,0.051,0.071
5179,0.076,0.072
5180,0.061,0.048
5181,0.072,0.069
5182,0.064,0.061
5183,0.027,-0.031
5184,0.082,0.084
5185,0.024,0.016
5186,0.033,0.011
5187,-0.076,-0.098
5188,-0.065,-0.069
5189,-0.072,-0.113
5190,-0.070,-0.087
5191,-0.152,-0.172
5192,-0.049,-0.066
5193,-0.038,-0.050
5194,-0.054,-0.077
5195,0.037,0.040
5196,0.035,0.018
5197,0.039,0.018
5198,0.046,0.030
5199,0.013,0.022
