,STDR_YM_CD,TRDAR_SE_C,TRDAR_SE_1,TRDAR_NO,TRDAR_NM,XCNTS_VALU,YDNTS_VALU,SIGNGU_CD,ADSTRD_CD,geometry
1299,202112,D,발달상권,2120208,청담사거리(청담동명품거리),204242.0,447237.0,11680,11680565,"POLYGON ((204351.67 447001.56, 204369.28 446961.8, 204384.35 446925.59, 204315.11 446895.66, 204315.01 446895.91, 204259.63 446872.51, 204218.04 446971.82, 204198.62 446978.87, 204166.62 446993.59, 204155.97 446998.48, 204136.35 447007.46, 204138.03 447045.67, 204113.77 447058.54, 204104.73 447050.25, 204092.36 447055.68, 204086.56 447087, 204029.96 447078.02, 204026.88 447077.49, 203987.69 447071.26, 203959.49 447066.84, 203923.07 447061.2, 203887.1 447055.63, 203865.32 447052.27, 203850.35 447049.93, 203814.25 447044.35, 203801.69 447131.98, 203845.84 447139.01, 203834.45 447228.14, 203845.09 447229.69, 203841.1 447255.78, 203851.46 447292.08, 203809.43 447303.32, 203814.91 447323.69, 203826.47 447364.75, 203913.64 447340.24, 203931.57 447402.81, 203915.21 447407.95, 203939.17 447485.4, 203871.74 447507.31, 203870.74 447507.55, 203883.29 447547.18, 203936.55 447531.18, 203988.47 447515.48, 203997.26 447547.39, 204038.09 447533.95, 204075.32 447521.22, 204111 447505.16, 204131.21 447488.37, 204152.52 447465.22, 204170.6 447428.47, 204179.48 447407.25, 204197.43 447364.88, 204215.24 447323.75, 204228.32 447331.33, 204237.19 447358.3, 204271.39 447348.91, 204267.91 447337.63, 204301.59 447327.3, 204309.79 447355.38, 204319.93 447388.74, 204286.08 447398.26, 204297.03 447435.07, 204313.63 447490.75, 204332.89 447554.95, 204346.89 447601.73, 204410.9 447583.41, 204378 447471.55, 204414.08 447460.81, 204400.62 447418.79, 204398.79 447412.02, 204393.89 447393.72, 204430.65 447383.79, 204434.6 447397.21, 204441.24 447419.78, 204450.17 447450.13, 204479.95 447441.26, 204516.03 447430.45, 204528.21 447470.34, 204536.57 447497.93, 204539.5 447507.52, 204541.34 447513.66, 204549.95 447542.01, 204617.72 447519.79, 204641.83 447511.86, 204598.57 447478.02, 204573.74 447449.57, 204551.81 447419.71, 204576.79 447400.6, 204582.35 447368.72, 204586.68 447343.89, 204618.03 447348.97, 204653.73 447354.1, 204667.37 447261.67, 204682.14 447177.45, 204584.8 447164.48, 204527.46 447155.06, 204501.16 447150.72, 204462.87 447177.5, 204444.33 447154.8, 204413.53 447174.6, 204388.89 447151.59, 204362.08 447115.99, 204335.12 447080.14, 204373.67 447052.11, 204348.83 447022.03, 204351.67 447001.56))"
1300,202112,D,발달상권,2120104,연남동(홍대),193195.0,451184.0,11440,11440660,"POLYGON ((193175.86 450733.75, 193065.65 450632.01, 193064.92 450632.81, 193025.25 450675.27, 193025.09 450675.39, 192980.05 450723.6, 192978.56 450725.21, 192932.44 450774.54, 192931.12 450775.96, 192877.57 450833.27, 192824.79 450891.83, 192823.58 450893.51, 192743.49 451004.54, 192785.54 451055.99, 192804.99 451092.88, 192887.23 451153.07, 192932.04 451092.23, 192972.06 451122.91, 192985.91 451133.49, 192975.97 451148.89, 192975.97 451171.89, 192953.58 451203.34, 192950.66 451201.12, 192890.23 451282.61, 192862.11 451261.87, 192831.25 451239.04, 192819.41 451230.29, 192821.81 451313.38, 192813.36 451355.42, 192870.78 451398.9, 192873.44 451400.93, 192973.19 451475.5, 193003.1 451497.88, 192917.66 451628.04, 192887.67 451605.97, 192830.82 451691.43, 192894.29 451735.67, 192899.08 451729.09, 192939.78 451666.15, 192949.6 451651, 192982.07 451600.78, 193033.77 451520.83, 193092.48 451430.07, 193101.22 451416.48, 193115.11 451395, 193143.2 451351.61, 193146.47 451346.58, 193187.17 451283.2, 193201.44 451261.04, 193241.14 451289.52, 193233.55 451301.19, 193286.76 451337.45, 193285.33 451359.62, 193264.81 451397.09, 193259.28 451393.66, 193191.08 451500.75, 193213.08 451512.36, 193251.44 451537.95, 193303.48 451572.38, 193328.56 451588.9, 193383.25 451503.48, 193389.33 451510.29, 193397.61 451519.51, 193412.19 451535.66, 193431.21 451556.8, 193464.71 451592.66, 193402.73 451649.13, 193373.46 451618.57, 193315.48 451677.95, 193358.98 451720.17, 193373.93 451718.33, 193394.08 451692.73, 193420.19 451667.63, 193471.79 451725.8, 193489.14 451711.42, 193494.53 451706.29, 193466.42 451675.74, 193471.9 451648.61, 193495.7 451625.93, 193486.74 451616.27, 193518.19 451568.6, 193533.1 451547.57, 193552.37 451539.28, 193560.54 451535.8, 193646.61 451511.4, 193610.19 451444.95, 193600.6 451427.41, 193584.13 451397.8, 193531.81 451450.99, 193512 451471.16, 193483.26 451446.66, 193501.96 451416.49, 193522.37 451415.7, 193541.52 451398.78, 193570.42 451373.46, 193567.84 451368.87, 193562.9 451360.13, 193532.08 451340.74, 193510.44 451327.07, 193449.52 451259.99, 193439.7 451243.69, 193439.36 451243.13, 193427.24 451215.94, 193367.21 451245.05, 193338.59 451250.81, 193307.1 451261.29, 193306.86 451242.72, 193303.6 451222.93, 193289.49 451212.85, 193288.77 451212.34, 193339.34 451132.69, 193368.23 451087.55, 193396.67 451043.04, 193399.12 451039.19, 193421.84 451003.68, 193437.76 450978.79, 193414.28 450956.79, 193368.23 450913.73, 193364.24 450910, 193294.56 450844.76, 193175.86 450733.75))"
1301,202112,D,발달상권,2120173,교대역(법원.검찰청),201368.0,443825.0,11650,11650510,"POLYGON ((201037.19 443380.05, 201028.35 443379.46, 200975.48 443405.4, 200968.95 443417.27, 200949.19 443453.12, 201061.86 443516.88, 201035.58 443566.73, 201020.23 443605.63, 201003.31 443648.39, 200978.24 443713.94, 200952.88 443780.11, 200930.6 443838.32, 200898.58 443913.61, 200960.5 443936.89, 201018.89 443958.89, 201103.81 443990.85, 201171.04 444016.19, 201146.75 444140.75, 201125.64 444251.47, 201231.84 444271.04, 201241.5 444217.58, 201251.43 444162.49, 201326.36 444178.04, 201341.42 444137.38, 201347.66 444120.63, 201367.48 444067.15, 201375.38 444047.42, 201389.37 444013.32, 201485.96 444034.6, 201490.78 444027.46, 201528.57 443971.48, 201534.79 443973.86, 201561.75 443984.15, 201617.18 444005.42, 201666.39 444024.2, 201723.16 444045.93, 201747.01 444066.74, 201770.11 444086.86, 201786.3 444100.97, 201808.3 444033.45, 201807.65 444033.2, 201821.73 443984.28, 201822.63 443972.73, 201830.23 443949.24, 201837.63 443926.38, 201724.91 443881.12, 201673.78 443861.14, 201722.24 443794.28, 201680.18 443764.39, 201667.62 443755.45, 201657.78 443748.47, 201630.27 443728.86, 201599.63 443707.1, 201587.44 443698.4, 201566.22 443683.18, 201557.42 443705.9, 201494.67 443681.61, 201510.87 443642.78, 201498.73 443631.96, 201492.55 443622.08, 201495.75 443570.99, 201369.31 443552.77, 201313.62 443544.3, 201244.88 443534.45, 201262.02 443412, 201204.57 443403.76, 201189.31 443401.54, 201162.42 443397.69, 201110.8 443390.27, 201090.27 443387.24, 201037.19 443380.05))"
1302,202112,D,발달상권,2120230,송파사거리(송파역),209703.0,444619.0,11710,11710600,"POLYGON ((209921.42 444590.07, 209941.43 444563.34, 209978.46 444513.73, 209933.2 444469.93, 209979.52 444404.54, 209898.38 444372.99, 209880.75 444420.43, 209888.58 444425.08, 209884.9 444429.98, 209867.53 444452.98, 209850.76 444475.18, 209815.99 444515.69, 209830.66 444526.1, 209719.61 444677.31, 209596.83 444629.37, 209468.24 444574.57, 209447.74 444612.98, 209426.02 444654.13, 209546.16 444700.91, 209521.42 444737.9, 209641.01 444786.42, 209616.01 444821.09, 209658.01 444848.42, 209663.56 444840.47, 209695.87 444864.63, 209701.16 444858.25, 209726.54 444822.27, 209762.01 444772.51, 209791.68 444806.46, 209820.66 444823.26, 209843.75 444773.51, 209805.42 444757.79, 209848.71 444701.24, 209882.72 444706.41, 209935.42 444711.29, 209936.35 444665.23, 209937.49 444610.74, 209924.43 444592.41, 209921.42 444590.07))"
1303,202112,D,발달상권,2120181,교육개발원입구사거리,203362.0,441993.0,11650,11650651,"POLYGON ((203359.97 441768.72, 203280.2 441859, 203278.74 441860.61, 203247.49 441892.91, 203218.32 441864.91, 203191.68 441839.38, 203162.54 441811.44, 203138.82 441837.56, 203080.13 441791.19, 203082.12 441853.21, 203163.61 441925.33, 203193.97 441953.47, 203225.94 441983, 203255.54 442012, 203287.83 442040.91, 203317.83 442067.79, 203345.97 442095.9, 203327.25 442204.77, 203393.78 442217.29, 203405.21 442164.78, 203447.08 442174.79, 203470.59 442194.29, 203489.99 442171.25, 203494.14 442166.35, 203525.47 442129.12, 203535.44 442138.04, 203578.45 442108.56, 203555.47 442076.75, 203643.05 442013.92, 203625.36 441987.48, 203605.04 441958.14, 203586.21 441930.88, 203566.32 441902.1, 203543.64 441869.36, 203520.67 441836.3, 203476.06 441867.27, 203474.82 441804.13, 203418.85 441804.41, 203418.89 441800.41, 203359.97 441768.72))"
1304,202112,D,발달상권,2120033,을지로4가역,199715.0,451892.0,11140,11140605,"POLYGON ((199637.71 451736.76, 199648.01 451635.05, 199600.7 451637.05, 199595.12 451718.24, 199591.71 451753.52, 199590.63 451767.64, 199586.25 451823.66, 199581.42 451883.67, 199628.43 451886.23, 199624.23 451931.75, 199615.72 452023.92, 199611.96 452121.26, 199674.65 452126.99, 199685.08 452127.91, 199817.61 452149.88, 199820.92 452103.04, 199824.22 452054.07, 199829.19 451974.43, 199829.6 451968.06, 199832.93 451913.28, 199728.8 451907.3, 199729.42 451890.37, 199729.67 451881.93, 199787.69 451885.67, 199834.32 451888.67, 199837.97 451821.52, 199848.18 451684.43, 199821.61 451690.77, 199816.97 451760.04, 199801.96 451790.57, 199732.8 451790.09, 199719.73 451793.45, 199712.75 451792.19, 199705.48 451767.17, 199676.35 451711.29, 199637.71 451736.76))"
1305,202112,D,발달상권,2120101,합정역,192363.0,449973.0,11440,11440680,"POLYGON ((192443.11 449683.05, 192413.08 449624.29, 192369.83 449639.21, 192328.77 449653.4, 192300.1 449663.28, 192288.57 449631.09, 192218.84 449649.29, 192235.65 449711.47, 192237.36 449717.74, 192264.37 449711.15, 192270.29 449733.28, 192243.59 449740.74, 192248.43 449758.67, 192261.92 449797.75, 192244.35 449816.19, 192214.56 449846.69, 192160.34 449793.55, 192103.99 449858.45, 192088.6 449874.85, 192075.67 449888.15, 192136.12 449902.23, 192101.37 449986.99, 192148.48 449994.62, 192132.83 450056.14, 192125.45 450091.88, 192103.5 450178.08, 192095.6 450207.13, 192077.52 450229.5, 192133.58 450241.09, 192209.13 450257.77, 192257.11 450268.34, 192260.87 450267.2, 192305.68 450276.99, 192341.24 450285.68, 192415.43 450303.71, 192418.64 450304.5, 192480.28 450235.34, 192484.65 450320.89, 192510.25 450317.47, 192554.08 450277.69, 192601.48 450261.19, 192650.38 450244.21, 192641.04 450235.23, 192621.42 450216.4, 192568.06 450167.77, 192538.07 450140.45, 192577.32 450096.24, 192579.18 450088.88, 192598.16 450055.71, 192543.1 450005.25, 192563.38 449990.96, 192553.24 449950.73, 192569.16 449946.52, 192553.35 449887.91, 192610.92 449872.59, 192592.84 449812.02, 192514.69 449832.19, 192485.51 449698.5, 192479.38 449670.12, 192443.11 449683.05), (192355.13 449875.31, 192318.74 449882.48, 192302.22 449855.31, 192346.9 449837.91, 192355.13 449875.31))"
1306,202112,D,발달상권,2120201,도곡1동,203534.0,443646.0,11680,11680640,"POLYGON ((203278.34 443460.52, 203192.77 443428.17, 203205.36 443402.43, 203133.34 443379.6, 203124.48 443402.44, 203101.41 443461.64, 203101.01 443461.45, 203078.83 443519.15, 203158.97 443550.13, 203232.55 443578.66, 203307.62 443607.71, 203320.42 443611.85, 203382.71 443635.57, 203457.19 443663.92, 203455.91 443667.22, 203444.76 443695.98, 203425.26 443745.22, 203350.5 443716.8, 203319.78 443798.73, 203393.53 443829.2, 203457.83 443854.51, 203532.17 443883.98, 203606.82 443912.21, 203631.45 443846.47, 203645.13 443811.86, 203722.68 443795.75, 203749.92 443806.23, 203812.04 443830.14, 203842.61 443841.9, 203960.54 443887.28, 203989.7 443816.02, 203987.06 443814.93, 203871.15 443767.45, 203897.38 443699.1, 203825.6 443671.77, 203780.4 443654.67, 203776.48 443653.19, 203699.29 443623.99, 203699.32 443597.05, 203637.57 443599.65, 203502.78 443547.09, 203413.59 443511.52, 203376.67 443497.62, 203278.34 443460.52))"
1307,202112,D,발달상권,2120096,"이화여대(이대역, 이대)",195151.0,450943.0,11410,11410585,"POLYGON ((195217.42 450808.63, 195218.1 450753.32, 195218.68 450705.39, 195194.82 450697.51, 195186.56 450709.79, 195119.78 450724.52, 195095.4 450745.39, 195074.77 450763.73, 195068.17 450796.85, 195009.44 450791.85, 194952.8 450786.5, 194952.46 450786.44, 194914.34 450782.84, 194897.33 450781.22, 194867.32 450778.22, 194795.28 450770.7, 194791.03 450770.22, 194772.77 450832.53, 194848.1 450842.95, 194893.45 450846.37, 194890.38 450928.59, 194887.82 450990.69, 194870.94 451008.64, 194839.69 451014.25, 194837.57 451066.35, 194804.79 451066.69, 194774.44 451066.99, 194738.18 451067.55, 194735.56 451067.58, 194733.35 451113.75, 194733.08 451133.18, 194732.88 451160.43, 194765.96 451161.91, 194812.21 451179.59, 194872.05 451189.16, 195000.41 451188.65, 195000.04 451181.96, 195001.53 451133.03, 194996.93 451068.92, 195019.67 451069.47, 195021.73 451019.68, 195000.48 450993.52, 195001.1 450976.52, 195002.16 450935.22, 195004.86 450898.62, 195005.42 450854.81, 195109.75 450862.48, 195215.21 450870.04, 195251.3 450872.86, 195285.99 450875.61, 195368.72 450880.99, 195468 450887.42, 195467.99 450888.29, 195563.8 450895.37, 195565.5 450876.08, 195568.25 450834.6, 195479.13 450828.35, 195477.48 450786.89, 195445.46 450785.8, 195446.58 450771.12, 195446.65 450770.44, 195417.18 450767.25, 195364.63 450762.75, 195352.33 450762.18, 195326.31 450760.91, 195274.06 450757.23, 195273.63 450780.72, 195273 450813.47, 195218.02 450808.63, 195217.42 450808.63))"
1308,202112,D,발달상권,2120156,"총신대입구역(이수, 총신대)",198366.0,442986.0,11590,11590630,"POLYGON ((198531.38 442524.68, 198530.27 442487.85, 198468.83 442490.64, 198466.38 442436.17, 198394.13 442439.03, 198395.46 442475.55, 198307.61 442478.99, 198235.51 442481.47, 198237.76 442541.06, 198260.9 442539.56, 198309.78 442536.39, 198311.92 442593.6, 198315.98 442668.15, 198316.9 442713.35, 198317.95 442753.11, 198273.11 442749.7, 198249.47 442747.89, 198199.49 442757.79, 198135.88 442762.18, 198158.27 442771.92, 198141.61 442825.25, 198140.63 442838.49, 198140.41 442841.61, 198141.14 442849.05, 198182.01 442958.81, 198219.33 443064.71, 198227.97 443089.92, 198234.44 443106.99, 198224.99 443117.02, 198273.9 443120.04, 198299.63 443121.62, 198332.68 443123.6, 198426.45 443121.84, 198431.52 443192.21, 198431.69 443193.09, 198437.84 443223.59, 198386.47 443223.17, 198387.71 443261.88, 198362.67 443263.24, 198283.21 443287.71, 198283.99 443294.22, 198290.11 443335.84, 198297.24 443365.17, 198302.85 443392.8, 198319.57 443463.98, 198340.89 443469.2, 198348.6 443495.79, 198306.57 443528.28, 198337.26 443534.29, 198382.35 443528.52, 198420.08 443518.92, 198438.71 443536.24, 198466.99 443536.23, 198465.76 443493.34, 198465.67 443490.21, 198462.3 443410.3, 198457.01 443337.24, 198456.46 443333.42, 198446.06 443276.06, 198514.89 443254.35, 198516.12 443241.8, 198519.78 443205.71, 198518.94 443188.14, 198514.03 443171.02, 198512.5 443123.76, 198575.87 443111.99, 198575.35 443093.17, 198574.72 443078.91, 198574.45 443072.79, 198518.12 443074.13, 198517.08 443054.11, 198505.98 443054.31, 198504.94 443019.92, 198504.22 442996.35, 198540.16 443005.54, 198571.9 443015.44, 198571.28 443003.12, 198553.06 442976.74, 198532.75 442899.27, 198544.3 442900.96, 198537.32 442825, 198499.31 442781.54, 198491.5 442766.89, 198478.68 442719.88, 198477.58 442679.68, 198476.65 442646.29, 198473.88 442586.76, 198526.91 442584.32, 198596.22 442581.49, 198593.35 442521.71, 198531.38 442524.68))"
1309,202112,D,발달상권,2120194,언주역(차병원),202978.0,445363.0,11680,11680531,"POLYGON ((203027.12 445002.32, 203019.09 444996.36, 202928.62 445058.27, 202888.72 444998.53, 202855.79 445020.94, 202838.38 445032.75, 202905.5 445131.22, 202897.82 445153.64, 202813.17 445149.93, 202781.21 445236.97, 202779.75 445236.45, 202710.15 445209.84, 202629.6 445178.98, 202606.4 445244.8, 202640.28 445259.35, 202650.98 445234.9, 202738.21 445266.08, 202725.74 445293.01, 202754.34 445303.81, 202784.24 445314.01, 202815.25 445324.59, 202844.27 445334.9, 202876.69 445348.18, 202856.69 445398.53, 202841.3 445438.31, 202720.1 445394.58, 202706.91 445429.57, 202781.94 445468.49, 202842.23 445497.76, 202826.54 445536.22, 202808.67 445585.78, 202888.26 445616.13, 202856.41 445701.98, 202856.05 445702.92, 202926.38 445728.85, 202931.36 445713.03, 202972 445608.33, 202992.03 445555.16, 203009.06 445511.22, 203119.57 445552.08, 203136.09 445509.25, 203175.41 445524.05, 203225.55 445542.89, 203262.96 445493.47, 203289.37 445428.37, 203288.74 445428.12, 203319.77 445343.69, 203326.17 445341.51, 203349.57 445276.94, 203288.25 445253.48, 203248.3 445239.86, 203219.41 445229.31, 203188.9 445218.11, 203157.99 445206.72, 203126.89 445195.26, 203152.09 445126.46, 203176.82 445058.35, 203102.11 445030.36, 203027.12 445002.32))"
1310,202112,D,발달상권,2120161,방배동가구거리(사당동가구거리),198550.0,443959.0,11650,11650590,"POLYGON ((198565.09 443834.16, 198562.98 443761.51, 198561.33 443693.43, 198472.33 443695.8, 198472.98 443749.37, 198473.4 443815.69, 198473.53 443836.19, 198473.93 443854.38, 198474.16 443864.95, 198475.14 443902.4, 198475.85 443929.72, 198477.08 443976.17, 198477.55 443981.36, 198479.33 444002.07, 198485.55 444073.14, 198493.04 444115.54, 198536.23 444224.06, 198574.74 444220.78, 198573.48 444180.45, 198572.85 444160.13, 198571.45 444114.93, 198567.63 443974.57, 198628.46 443973.47, 198626.49 443881.75, 198625.32 443832.8, 198565.09 443834.16))"
1311,202112,D,발달상권,2120119,발산역(마곡),185494.0,451210.0,11500,11500603,"POLYGON ((185446.08 451049.69, 185428.22 450869.19, 185239.53 450892.93, 184943.97 450930.17, 184970.52 451110.77, 184992.21 451348.88, 185289.57 451315.04, 185475.41 451292.89, 185659.21 451270.96, 185691.08 451550.68, 185841.92 451533.6, 185929.07 451510.77, 185930.1 451510.53, 185909.48 451433.63, 185896.44 451385.11, 185892.77 451371.76, 185882.99 451332.84, 185868.05 451276.93, 185856.91 451234.31, 185983.6 451202.6, 185991.81 451200.56, 185967.92 451107.49, 186044.56 451097.3, 186038.42 451048.61, 186029.43 450977.2, 185890.44 450994.04, 185888.93 450994.21, 185768.65 451008.74, 185705.35 451016.45, 185639.63 451024.87, 185446.08 451049.69))"
1312,202112,D,발달상권,2120157,신림역(신림),193755.0,442831.0,11620,11620695,"POLYGON ((194016.72 442403.16, 194037.79 442388.08, 193996.17 442340.01, 193948.26 442363.56, 193883.59 442377, 193866.51 442375.01, 193867.03 442358.76, 193826.43 442341.14, 193824.34 442343.75, 193808.89 442362.83, 193798.09 442376.16, 193809.14 442383.28, 193808.76 442428.71, 193799.76 442540.49, 193797.72 442564.79, 193797.18 442571.09, 193793.31 442617.62, 193790.42 442652.09, 193781.66 442755.62, 193673.07 442740.6, 193646.67 442736.94, 193638.87 442735.86, 193613.18 442732.27, 193582.79 442728.08, 193564.73 442724.82, 193529.94 442716.39, 193518.83 442756.71, 193472.81 442796.79, 193490.19 442813.35, 193506.9 442809.15, 193529.33 442815.7, 193540.02 442818.12, 193558.13 442822.25, 193564.12 442823.63, 193583.76 442828.15, 193596.32 442831.1, 193613 442835.02, 193630.83 442839.21, 193660.51 442846.15, 193634.52 442941.94, 193626.5 442970.55, 193679.49 442992.17, 193645.95 443075.88, 193633.26 443111.25, 193620.15 443150.61, 193597.25 443217.68, 193629.41 443229.21, 193660.92 443240.42, 193650.46 443275, 193636.21 443322.16, 193692.38 443291.76, 193712.97 443280.6, 193723.43 443274.78, 193761.54 443146.74, 193821.27 443146.68, 193849.4 443130.86, 193963.09 443066.75, 193933.84 443013.56, 193965.71 442996.65, 193991.54 442982.92, 193993.55 442976.32, 193965.21 442969.7, 193975.85 442918.69, 194011.89 442926.57, 194020.01 442870.84, 194030.22 442800.95, 193985.28 442795.41, 193946.86 442787.94, 193950.27 442746.47, 193960.2 442555.45, 193998.31 442557.1, 194019.02 442558.2, 194022.37 442513.1, 194007.37 442469.13, 193974.31 442480.22, 193971.91 442464.88, 194030.44 442447, 194016.72 442403.16))"
