,상호명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
260128,업스탠딩커피,음식,한식,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 신흥로 99-11,126.984951543674,37.5449503171422
260146,미스신두마리치킨,음식,닭/오리요리,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 청파로47길 15,126.9696093127,37.544754359963
260183,달쥬과일상점,음식,한식,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 녹사평대로46길 13,126.987612413075,37.5373052602357
260230,청솔숯불갈비,음식,한식,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로88길 6-4,126.972693897257,37.5442766518525
260305,몽크스팩토리,음식,양식,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 신흥로 57,126.98733588063,37.5435291169864
260341,인싸이드,음식,한식,서울특별시,용산구,남영동,남영동,서울특별시 용산구 두텁바위로 4-1,126.97257036224,37.5450324542221
260372,휴스페이스클라우드다이닝,음식,한식,서울특별시,용산구,후암동,후암동,서울특별시 용산구 신흥로 150-1,126.98152207217,37.5466598028016
260430,맑음,음식,커피점/카페,서울특별시,용산구,남영동,용산동1가,서울특별시 용산구 이태원로 29,126.97844709736,37.53730742244
260443,만나칼국수,음식,분식,서울특별시,용산구,청파동,청파동2가,서울특별시 용산구 청파로49길 18,126.969339890645,37.5454187811514
260515,스시깡패연구소,음식,일식/수산물,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 새창로 217,126.967761658102,37.5302043663578
260539,페일,음식,한식,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 소월로20길 78,126.983815757428,37.5435889803044
260549,요거트아이스크림의정석,음식,패스트푸드,서울특별시,용산구,보광동,보광동,서울특별시 용산구 보광로 57,126.99810066778,37.5289158521201
260554,곰터먹촌,음식,한식,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로 69,126.964875118101,37.5270344495344
260679,용산요리단,음식,한식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 청파로 83,126.960850349137,37.5333514753031
260712,산수목모모스,음식,커피점/카페,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로6길 20,126.988734795727,37.5379816517434
260713,쿡투게더한남,음식,일식/수산물,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로54길 58-4,127.00084579267,37.536012337078
260724,페츠베리머치,음식,커피점/카페,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로84길 20,126.973642665269,37.5435820877536
260774,슬로우파머스,음식,양식,서울특별시,용산구,청파동,청파동2가,서울특별시 용산구 청파로47길 26,126.969007884773,37.5448752563529
260836,막스,음식,양식,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 한강대로54길 7,126.972036319682,37.5328276554639
260846,스미스그릴,음식,유흥주점,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 신흥로 40,126.987425215665,37.5419440427346
260848,샐러드로우&트라타,음식,한식,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 청파로47길 9,126.969903748656,37.5447389080501
261064,아트와이너리,음식,별식/퓨전요리,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로 47,126.991808743774,37.5399451863272
261085,소소라면닭꼬치,음식,한식,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로 268-1,126.973049958716,37.5422433884496
261131,헤브어트리,음식,커피점/카페,서울특별시,용산구,남영동,갈월동,서울특별시 용산구 두텁바위로 5,126.972792458557,37.5453407415637
261179,레이지앤코,음식,한식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 서빙고로 17,126.966551441628,37.5268959526616
261261,찬쌈,음식,별식/퓨전요리,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 한강대로 162-2,126.972222090075,37.533306826784
261273,차요,음식,한식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로20길 61-7,127.010463534329,37.5351562310102
261311,바우카페,음식,커피점/카페,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 한강대로62길 37,126.973682728322,37.533229425442
261448,후라토식당,음식,일식/수산물,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로30길 25,126.968841869409,37.527348475818
261842,이화수전통육계장동자점,음식,한식,서울특별시,용산구,남영동,동자동,서울특별시 용산구 한강대로102길 11-24,126.973077841495,37.5501097459545
262053,애시드,음식,양식,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 한강대로 210-1,126.974433406088,37.5370744023875
262102,튤립,음식,한식,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로42길 36,126.994285240015,37.5400654194934
262151,미스토,음식,양식,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 녹사평대로40나길 26,126.988530911922,37.535484006382
262186,더소울바이제스,음식,유흥주점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로27가길 5,126.9949871629,37.5349804801838
262192,비스트로루틴,음식,양식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로54길 67,127.001214320289,37.5355288888728
262221,당케커피,음식,커피점/카페,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로48길 16,126.971286207933,37.5314245021234
262229,에이더블유케이,음식,커피점/카페,서울특별시,용산구,한강로동,용산동3가,서울특별시 용산구 이태원로4가길 2,126.975407854921,37.5336678973922
262252,홀트,음식,커피점/카페,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 백범로 324,126.964834214335,37.5381800240208
262257,이클래스,음식,유흥주점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 우사단로14길 3,126.995825010985,37.5340955707619
262261,한남동암소갈비집,음식,한식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 대사관로 40,127.002294695853,37.5334205589019
262276,오르소129,음식,한식,서울특별시,용산구,후암동,후암동,서울특별시 용산구 두텁바위로1길 107,126.975913214325,37.5488368690233
262347,오빠달걀빵,음식,제과제빵떡케익,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 청파로47가길 5,126.966951053272,37.5446770706414
262376,태양,음식,중식,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 백범로99길 54,126.972458005881,37.5359038916257
262409,노포왕만두,음식,분식,서울특별시,용산구,남영동,동자동,서울특별시 용산구 한강대로104길 57,126.975383171214,37.5503550346091
262412,퓨얼,음식,양식,서울특별시,용산구,보광동,보광동,서울특별시 용산구 보광로 26,127.000516365181,37.5267828148396
262437,수원갈비,음식,한식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로7길 23,126.961673539469,37.5245735193931
262447,라화방,음식,중식,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로 282,126.97272740612,37.543484024291
262459,99스테이크파스타,음식,양식,서울특별시,용산구,효창동,효창동,서울특별시 용산구 백범로 282,126.960357148075,37.5395373108013
262570,목단가옥,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로54길 58-4,127.00084579267,37.536012337078
262584,배스킨라빈스31,음식,패스트푸드,서울특별시,용산구,효창동,효창동,서울특별시 용산구 백범로 313,126.962963885014,37.5392358564137
262676,바른치킨,음식,닭/오리요리,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 백범로99가길 3,126.971890347098,37.5360431180869
262770,한강식당,음식,한식,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로 69,126.964875118101,37.5270344495344
262889,아틀리에,음식,유흥주점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로27길 37-24,126.992475115324,37.5358330902208
262900,주화연구르메,음식,양식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로15길 19-22,126.962744383197,37.5256731955063
262947,곰발커피,음식,커피점/카페,서울특별시,용산구,후암동,후암동,서울특별시 용산구 두텁바위로 79-2,126.980831596503,37.5466718659497
262994,루씨쿠키,음식,커피점/카페,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 서빙고로 17,126.966551441628,37.5268959526616
263165,족발야시장,음식,한식,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 원효로90길 11,126.96970339144,37.5403851155867
263177,카덴짜커피,음식,커피점/카페,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로14길 23,126.990935051944,37.5334051342088
263380,해방촌유부,음식,일식/수산물,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 소월로20길 60,126.984306396861,37.5441248183693
263429,말죽거리꽈배기,음식,패스트푸드,서울특별시,용산구,청파동,청파동2가,서울특별시 용산구 청파로47길 37,126.968366037204,37.5446443893872
263527,카페,음식,커피점/카페,서울특별시,용산구,후암동,후암동,서울특별시 용산구 소월로2길 17,126.976687974285,37.5542498475488
263554,오슬로우,음식,커피점/카페,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로46길 16,126.971008212363,37.5310706721625
263645,달보드레,음식,패스트푸드,서울특별시,용산구,후암동,후암동,서울특별시 용산구 두텁바위로75길 3,126.978974114824,37.5525936987804
263949,싸움의고수,음식,한식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 서빙고로 17,126.966551441628,37.5268959526616
264501,서촌남도분식,음식,분식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로21나길 7,126.964724267123,37.5297632970146
265227,서계동커피집,음식,커피점/카페,서울특별시,용산구,청파동,서계동,서울특별시 용산구 만리재로 156,126.964213549356,37.5527804975161
265352,메가엠지씨커피,음식,커피점/카페,서울특별시,용산구,용문동,용문동,서울특별시 용산구 새창로 108-1,126.959997871153,37.53770502724
265423,스테이크하우스,음식,양식,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 백범로79길 106,126.964955935145,37.5432900122512
265594,응응스크르용산,음식,패스트푸드,서울특별시,용산구,이촌2동,이촌동,서울특별시 용산구 이촌로 104,126.959404440468,37.5234092190079
265700,흥미식당,음식,한식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로19길 6,126.991980796111,37.5347295942395
266107,2층포차,음식,유흥주점,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로15길 12,126.963826100068,37.5259890469626
